# market,state,center_zip,zipcode,zip_radius
Grand Rapids,MI,49503,49403,14.8
Grand Rapids,MI,49503,49403,16
Grand Rapids,MI,49503,49404,16.1
Grand Rapids,MI,49503,49404,17.2
Grand Rapids,MI,49503,49415,27.1
Grand Rapids,MI,49503,49417,24.9
Grand Rapids,MI,49503,49418,3.6
Grand Rapids,MI,49503,49418,7.1
Grand Rapids,MI,49503,49418,7.3
Grand Rapids,MI,49503,49419,24.6
Grand Rapids,MI,49503,49422,25.7
Grand Rapids,MI,49503,49423,25.7
Grand Rapids,MI,49503,49424,25.7
Grand Rapids,MI,49503,49426,12.8
Grand Rapids,MI,49503,49426,13.7
Grand Rapids,MI,49503,49428,8.5
Grand Rapids,MI,49503,49428,9.3
Grand Rapids,MI,49503,49429,8.5
Grand Rapids,MI,49503,49435,9.9
Grand Rapids,MI,49503,49435,10.9
Grand Rapids,MI,49503,49448,23.4
Grand Rapids,MI,49503,49460,24.3
Grand Rapids,MI,49503,49464,18.3
Grand Rapids,MI,49503,49464,19.5
Grand Rapids,MI,49503,49468,7.1
Grand Rapids,MI,49503,49501,0
Grand Rapids,MI,49503,49502,0
Grand Rapids,MI,49503,49503,0
Grand Rapids,MI,49503,49504,0
Grand Rapids,MI,49503,49504,2.2
Grand Rapids,MI,49503,49505,0
Grand Rapids,MI,49503,49505,2.5
Grand Rapids,MI,49503,49506,0
Grand Rapids,MI,49503,49506,2.4
Grand Rapids,MI,49503,49506,5.7
Grand Rapids,MI,49503,49507,0
Grand Rapids,MI,49503,49507,2.2
Grand Rapids,MI,49503,49508,0
Grand Rapids,MI,49503,49508,6.2
Grand Rapids,MI,49503,49509,3.6
Grand Rapids,MI,49503,49509,4.6
Grand Rapids,MI,49503,49512,0
Grand Rapids,MI,49503,49512,7.2
Grand Rapids,MI,49503,49514,0
Grand Rapids,MI,49503,49515,0
Grand Rapids,MI,49503,49516,0
Grand Rapids,MI,49503,49518,0
Grand Rapids,MI,49503,49519,3.6
Grand Rapids,MI,49503,49523,0
Grand Rapids,MI,49503,49525,0
Grand Rapids,MI,49503,49525,4.7
Grand Rapids,MI,49503,49530,0
Grand Rapids,MI,49503,49534,0
Grand Rapids,MI,49503,49534,6.7
Grand Rapids,MI,49503,49544,0
Grand Rapids,MI,49503,49544,5.4
Grand Rapids,MI,49503,49546,0
Grand Rapids,MI,49503,49546,6.3
Grand Rapids,MI,49503,49548,0
Grand Rapids,MI,49503,49548,6.6
Grand Rapids,MI,49503,49560,0
Milwaukee,WI,53202,53005,8.1
Milwaukee ,WI,53202,53005,9.9
Milwaukee,WI,53202,53007,6.9
Milwaukee ,WI,53202,53007,9.5
Milwaukee,WI,53202,53008,8.1
Milwaukee,WI,53202,53012,18.3
Milwaukee ,WI,53202,53012,18.6
Milwaukee,WI,53202,53018,22.2
Milwaukee,WI,53202,53022,14.9
Milwaukee ,WI,53202,53022,16.3
Milwaukee ,WI,53202,53024,19.4
Milwaukee,WI,53202,53024,19.5
Milwaukee,WI,53202,53027,27.9
Milwaukee,WI,53202,53029,20.7
Milwaukee,WI,53202,53033,19.9
Milwaukee,WI,53202,53037,20.7
Milwaukee,WI,53202,53045,8.1
Milwaukee ,WI,53202,53045,12.6
Milwaukee,WI,53202,53046,12.3
Milwaukee ,WI,53202,53046,15.1
Milwaukee,WI,53202,53051,11.3
Milwaukee ,WI,53202,53051,12.8
Milwaukee,WI,53202,53052,11.3
Milwaukee,WI,53202,53058,22.9
Milwaukee,WI,53202,53066,27.2
Milwaukee,WI,53202,53069,24.2
Milwaukee,WI,53202,53072,15.6
Milwaukee ,WI,53202,53072,18.7
Milwaukee,WI,53202,53080,24.3
Milwaukee,WI,53202,53086,24.6
Milwaukee,WI,53202,53089,15.4
Milwaukee ,WI,53202,53089,17.7
Milwaukee,WI,53202,53090,27.8
Milwaukee,WI,53202,53092,11.7
Milwaukee ,WI,53202,53092,12.6
Milwaukee,WI,53202,53092,13.6
Milwaukee,WI,53202,53095,27.8
Milwaukee,WI,53202,53097,13.6
Milwaukee ,WI,53202,53097,14.1
Milwaukee ,WI,53202,53103,19.1
Milwaukee ,WI,53202,53108,15.4
Milwaukee ,WI,53202,53110,7.1
Milwaukee,WI,53202,53110,8.7
Milwaukee,WI,53202,53118,27.1
Milwaukee,WI,53202,53119,28.8
Milwaukee,WI,53202,53120,29
Milwaukee,WI,53202,53122,6.4
Milwaukee ,WI,53202,53122,9.3
Milwaukee,WI,53202,53126,18.1
Milwaukee ,WI,53202,53126,18.8
Milwaukee,WI,53202,53129,8
Milwaukee ,WI,53202,53129,9
Milwaukee,WI,53202,53130,8.7
Milwaukee ,WI,53202,53130,10.5
Milwaukee,WI,53202,53132,11.6
Milwaukee ,WI,53202,53132,11.7
Milwaukee,WI,53202,53139,26.8
Milwaukee,WI,53202,53146,10
Milwaukee ,WI,53202,53146,13.8
Milwaukee,WI,53202,53146,15.2
Milwaukee,WI,53202,53149,23.2
Milwaukee,WI,53202,53150,14.1
Milwaukee ,WI,53202,53150,15.1
Milwaukee,WI,53202,53151,10
Milwaukee ,WI,53202,53151,10.8
Milwaukee ,WI,53202,53154,11.2
Milwaukee,WI,53202,53154,12.1
Milwaukee,WI,53202,53167,25.2
Milwaukee ,WI,53202,53172,9.6
Milwaukee,WI,53202,53172,10.8
Milwaukee,WI,53202,53177,24.1
Milwaukee,WI,53202,53182,24.6
Milwaukee,WI,53202,53183,21.5
Milwaukee,WI,53202,53185,21
Milwaukee,WI,53202,53186,15.2
Milwaukee ,WI,53202,53186,15.8
Milwaukee,WI,53202,53187,15.2
Milwaukee,WI,53202,53188,15.2
Milwaukee ,WI,53202,53188,18.7
Milwaukee,WI,53202,53189,15.2
Milwaukee ,WI,53202,53189,19.2
Milwaukee,WI,53202,53201,0
Milwaukee ,WI,53202,53202,0
Milwaukee,WI,53202,53203,0
Milwaukee ,WI,53202,53203,0.9
Milwaukee,WI,53202,53204,0
Milwaukee ,WI,53202,53204,2.4
Milwaukee,WI,53202,53205,0
Milwaukee ,WI,53202,53205,1.8
Milwaukee,WI,53202,53206,0
Milwaukee ,WI,53202,53206,2.7
Milwaukee,WI,53202,53207,0
Milwaukee ,WI,53202,53207,4.2
Milwaukee,WI,53202,53208,0
Milwaukee,WI,53202,53208,2.4
Milwaukee ,WI,53202,53208,3.3
Milwaukee,WI,53202,53209,0
Milwaukee ,WI,53202,53209,5.6
Milwaukee,WI,53202,53210,0
Milwaukee ,WI,53202,53210,4
Milwaukee,WI,53202,53211,0
Milwaukee ,WI,53202,53211,2.7
Milwaukee,WI,53202,53212,0
Milwaukee ,WI,53202,53212,1.9
Milwaukee,WI,53202,53213,0
Milwaukee ,WI,53202,53213,5
Milwaukee,WI,53202,53214,0
Milwaukee,WI,53202,53214,3.2
Milwaukee ,WI,53202,53214,5.9
Milwaukee,WI,53202,53215,0
Milwaukee ,WI,53202,53215,3.9
Milwaukee,WI,53202,53216,0
Milwaukee ,WI,53202,53216,4.7
Milwaukee,WI,53202,53217,0
Milwaukee ,WI,53202,53217,6.7
Milwaukee,WI,53202,53218,0
Milwaukee ,WI,53202,53218,6.5
Milwaukee,WI,53202,53219,0
Milwaukee ,WI,53202,53219,5.8
Milwaukee,WI,53202,53220,0
Milwaukee ,WI,53202,53220,7
Milwaukee,WI,53202,53221,0
Milwaukee ,WI,53202,53221,6.8
Milwaukee,WI,53202,53222,0
Milwaukee ,WI,53202,53222,6.9
Milwaukee,WI,53202,53223,0
Milwaukee ,WI,53202,53223,9.2
Milwaukee,WI,53202,53224,0
Milwaukee ,WI,53202,53224,10.3
Milwaukee,WI,53202,53225,0
Milwaukee ,WI,53202,53225,8.6
Milwaukee,WI,53202,53226,0
Milwaukee ,WI,53202,53226,7.2
Milwaukee,WI,53202,53227,0
Milwaukee ,WI,53202,53227,7.7
Milwaukee,WI,53202,53228,0
Milwaukee ,WI,53202,53228,8.9
Milwaukee,WI,53202,53233,0
Milwaukee ,WI,53202,53233,1.8
Milwaukee,WI,53202,53234,0
Milwaukee,WI,53202,53235,0
Milwaukee ,WI,53202,53235,5.4
Milwaukee,WI,53202,53237,0
Milwaukee,WI,53202,53295,0
Milwaukee,WI,53202,53401,22.9
Milwaukee ,WI,53202,53402,20
Milwaukee,WI,53202,53402,22.9
Milwaukee,WI,53202,53403,22.9
Milwaukee,WI,53202,53404,22.9
Milwaukee,WI,53202,53405,22.9
Milwaukee,WI,53202,53406,22.9
Milwaukee,WI,53202,53408,22.9
Minneapolis,MN,55415,55011,28.3
Minneapolis,MN,55415,55014,13.7
Minneapolis,MN,55415,55014,18.7
Minneapolis,MN,55415,55014,22.9
Minneapolis,MN,55415,55016,18.6
Minneapolis,MN,55415,55016,29.5
Minneapolis,MN,55415,55024,25
Minneapolis,MN,55415,55024,29
Minneapolis,MN,55415,55038,18.3
Minneapolis,MN,55415,55038,29.5
Minneapolis,MN,55415,55042,17.2
Minneapolis,MN,55415,55042,28.9
Minneapolis,MN,55415,55044,25
Minneapolis,MN,55415,55055,14.5
Minneapolis,MN,55415,55055,25.1
Minneapolis,MN,55415,55068,17.8
Minneapolis,MN,55415,55068,26.6
Minneapolis,MN,55415,55071,16.2
Minneapolis,MN,55415,55075,12
Minneapolis,MN,55415,55075,22.7
Minneapolis,MN,55415,55076,14.1
Minneapolis,MN,55415,55076,23.4
Minneapolis,MN,55415,55077,13.9
Minneapolis,MN,55415,55077,23.4
Minneapolis,MN,55415,55090,15.8
Minneapolis,MN,55415,55101,8.6
Minneapolis,MN,55415,55101,19.4
Minneapolis,MN,55415,55102,7.3
Minneapolis,MN,55415,55102,19.4
Minneapolis,MN,55415,55103,6.7
Minneapolis,MN,55415,55103,19.4
Minneapolis,MN,55415,55104,5.1
Minneapolis,MN,55415,55104,19.4
Minneapolis,MN,55415,55105,5.3
Minneapolis,MN,55415,55105,19.4
Minneapolis,MN,55415,55106,10.3
Minneapolis,MN,55415,55106,19.4
Minneapolis,MN,55415,55107,8.9
Minneapolis,MN,55415,55107,19.4
Minneapolis,MN,55415,55108,4.2
Minneapolis,MN,55415,55108,19.4
Minneapolis,MN,55415,55109,12.1
Minneapolis,MN,55415,55109,19.4
Minneapolis,MN,55415,55110,14.2
Minneapolis,MN,55415,55110,19.4
Minneapolis,MN,55415,55110,25.1
Minneapolis,MN,55415,55111,19.4
Minneapolis,MN,55415,55112,7.8
Minneapolis,MN,55415,55112,16.8
Minneapolis,MN,55415,55112,19.4
Minneapolis,MN,55415,55113,5.7
Minneapolis,MN,55415,55113,19.4
Minneapolis,MN,55415,55114,3.2
Minneapolis,MN,55415,55114,19.4
Minneapolis,MN,55415,55115,15.9
Minneapolis,MN,55415,55115,19.4
Minneapolis,MN,55415,55116,5.9
Minneapolis,MN,55415,55116,19.4
Minneapolis,MN,55415,55117,7.6
Minneapolis,MN,55415,55117,19.4
Minneapolis,MN,55415,55118,9.2
Minneapolis,MN,55415,55118,19.4
Minneapolis,MN,55415,55119,12.4
Minneapolis,MN,55415,55119,19.4
Minneapolis,MN,55415,55120,8.9
Minneapolis,MN,55415,55120,19.4
Minneapolis,MN,55415,55120,19.5
Minneapolis,MN,55415,55121,10.5
Minneapolis,MN,55415,55121,19.4
Minneapolis,MN,55415,55122,12.1
Minneapolis,MN,55415,55122,19.4
Minneapolis,MN,55415,55123,13.2
Minneapolis,MN,55415,55123,19.4
Minneapolis,MN,55415,55124,16.1
Minneapolis,MN,55415,55124,19.4
Minneapolis,MN,55415,55124,21
Minneapolis,MN,55415,55125,15.9
Minneapolis,MN,55415,55125,19.4
Minneapolis,MN,55415,55126,9.9
Minneapolis,MN,55415,55126,19.4
Minneapolis,MN,55415,55127,11.2
Minneapolis,MN,55415,55127,19.4
Minneapolis,MN,55415,55128,14.4
Minneapolis,MN,55415,55128,19.4
Minneapolis,MN,55415,55129,18.3
Minneapolis,MN,55415,55129,19.4
Minneapolis,MN,55415,55130,19.4
Minneapolis,MN,55415,55133,19.4
Minneapolis,MN,55415,55144,19.4
Minneapolis,MN,55415,55146,19.4
Minneapolis,MN,55415,55150,7.7
Minneapolis,MN,55415,55150,17.1
Minneapolis,MN,55415,55155,19.4
Minneapolis,MN,55415,55164,19.4
Minneapolis,MN,55415,55175,19.4
Minneapolis,MN,55415,55301,21
Minneapolis,MN,55415,55303,23
Minneapolis,MN,55415,55303,23.1
Minneapolis,MN,55415,55304,19.5
Minneapolis,MN,55415,55304,23.1
Minneapolis,MN,55415,55305,3.3
Minneapolis,MN,55415,55305,4
Minneapolis,MN,55415,55305,8.6
Minneapolis,MN,55415,55306,16.7
Minneapolis,MN,55415,55306,17.8
Minneapolis,MN,55415,55311,7.8
Minneapolis,MN,55415,55311,10.7
Minneapolis,MN,55415,55311,14.3
Minneapolis,MN,55415,55313,22.8
Minneapolis,MN,55415,55315,19.7
Minneapolis,MN,55415,55316,15
Minneapolis,MN,55415,55316,15.1
Minneapolis,MN,55415,55317,7.8
Minneapolis,MN,55415,55317,15.8
Minneapolis,MN,55415,55318,12.9
Minneapolis,MN,55415,55322,19.7
Minneapolis,MN,55415,55323,4.1
Minneapolis,MN,55415,55327,19.9
Minneapolis,MN,55415,55328,16.6
Minneapolis,MN,55415,55330,26.6
Minneapolis,MN,55415,55331,6.8
Minneapolis,MN,55415,55331,16.6
Minneapolis,MN,55415,55337,14.1
Minneapolis,MN,55415,55337,17.8
Minneapolis,MN,55415,55340,8.9
Minneapolis,MN,55415,55340,16.4
Minneapolis,MN,55415,55343,4
Minneapolis,MN,55415,55343,7.5
Minneapolis,MN,55415,55343,8.1
Minneapolis,MN,55415,55343,8.7
Minneapolis,MN,55415,55344,7.5
Minneapolis,MN,55415,55344,11
Minneapolis,MN,55415,55345,3.3
Minneapolis,MN,55415,55345,11.7
Minneapolis,MN,55415,55346,7.5
Minneapolis,MN,55415,55346,12.9
Minneapolis,MN,55415,55347,7.5
Minneapolis,MN,55415,55347,13.9
Minneapolis,MN,55415,55348,15.4
Minneapolis,MN,55415,55349,28.7
Minneapolis,MN,55415,55352,21.9
Minneapolis,MN,55415,55354,29.2
Minneapolis,MN,55415,55356,5.6
Minneapolis,MN,55415,55356,15.9
Minneapolis,MN,55415,55357,9.9
Minneapolis,MN,55415,55359,15.4
Minneapolis,MN,55415,55362,21.4
Minneapolis,MN,55415,55364,9.2
Minneapolis,MN,55415,55364,19.8
Minneapolis,MN,55415,55369,10.7
Minneapolis,MN,55415,55369,13.2
Minneapolis,MN,55415,55372,14.7
Minneapolis,MN,55415,55372,20.3
Minneapolis,MN,55415,55373,18.4
Minneapolis,MN,55415,55374,15.2
Minneapolis,MN,55415,55375,13
Minneapolis,MN,55415,55376,19
Minneapolis,MN,55415,55378,15.3
Minneapolis,MN,55415,55378,15.6
Minneapolis,MN,55415,55379,14.7
Minneapolis,MN,55415,55379,18.9
Minneapolis,MN,55415,55384,18.3
Minneapolis,MN,55415,55386,10.7
Minneapolis,MN,55415,55387,15.7
Minneapolis,MN,55415,55388,17.6
Minneapolis,MN,55415,55391,1.9
Minneapolis,MN,55415,55391,13.2
Minneapolis,MN,55415,55395,28.5
Minneapolis,MN,55415,55401,0
Minneapolis,MN,55415,55401,1
Minneapolis,MN,55415,55402,0
Minneapolis,MN,55415,55402,0.6
Minneapolis,MN,55415,55403,0
Minneapolis,MN,55415,55403,1.3
Minneapolis,MN,55415,55404,0
Minneapolis,MN,55415,55404,0.7
Minneapolis,MN,55415,55405,0
Minneapolis,MN,55415,55405,2.1
Minneapolis,MN,55415,55406,0
Minneapolis,MN,55415,55406,3.1
Minneapolis,MN,55415,55407,0
Minneapolis,MN,55415,55407,2.7
Minneapolis,MN,55415,55408,0
Minneapolis,MN,55415,55408,2.3
Minneapolis,MN,55415,55409,0
Minneapolis,MN,55415,55409,3.6
Minneapolis,MN,55415,55410,0
Minneapolis,MN,55415,55410,5.2
Minneapolis,MN,55415,55411,0
Minneapolis,MN,55415,55411,2.6
Minneapolis,MN,55415,55412,0
Minneapolis,MN,55415,55412,4.3
Minneapolis,MN,55415,55413,0
Minneapolis,MN,55415,55413,1.7
Minneapolis,MN,55415,55414,0
Minneapolis,MN,55415,55414,1.5
Minneapolis,MN,55415,55415,0
Minneapolis,MN,55415,55416,0
Minneapolis,MN,55415,55416,4.5
Minneapolis,MN,55415,55416,7.2
Minneapolis,MN,55415,55417,0
Minneapolis,MN,55415,55417,4.8
Minneapolis,MN,55415,55418,0
Minneapolis,MN,55415,55418,3.3
Minneapolis,MN,55415,55419,0
Minneapolis,MN,55415,55419,5.1
Minneapolis,MN,55415,55420,0
Minneapolis,MN,55415,55420,9.4
Minneapolis,MN,55415,55420,12.8
Minneapolis,MN,55415,55421,0
Minneapolis,MN,55415,55421,5.3
Minneapolis,MN,55415,55422,0
Minneapolis,MN,55415,55422,4.9
Minneapolis,MN,55415,55423,0
Minneapolis,MN,55415,55423,6.7
Minneapolis,MN,55415,55424,0
Minneapolis,MN,55415,55424,6.2
Minneapolis,MN,55415,55425,0
Minneapolis,MN,55415,55425,8.8
Minneapolis,MN,55415,55426,0
Minneapolis,MN,55415,55426,6
Minneapolis,MN,55415,55427,0
Minneapolis,MN,55415,55427,6.4
Minneapolis,MN,55415,55428,0
Minneapolis,MN,55415,55428,8.3
Minneapolis,MN,55415,55428,11.3
Minneapolis,MN,55415,55429,0
Minneapolis,MN,55415,55429,7.5
Minneapolis,MN,55415,55430,0
Minneapolis,MN,55415,55430,6.3
Minneapolis,MN,55415,55431,0
Minneapolis,MN,55415,55431,10.3
Minneapolis,MN,55415,55432,0
Minneapolis,MN,55415,55432,8.5
Minneapolis,MN,55415,55432,16.1
Minneapolis,MN,55415,55433,0
Minneapolis,MN,55415,55433,13.5
Minneapolis,MN,55415,55433,14.8
Minneapolis,MN,55415,55434,0
Minneapolis,MN,55415,55434,13.2
Minneapolis,MN,55415,55435,0
Minneapolis,MN,55415,55435,7.7
Minneapolis,MN,55415,55436,0
Minneapolis,MN,55415,55436,7.3
Minneapolis,MN,55415,55437,0
Minneapolis,MN,55415,55437,11.2
Minneapolis,MN,55415,55438,0
Minneapolis,MN,55415,55438,11.9
Minneapolis,MN,55415,55439,0
Minneapolis,MN,55415,55439,8.7
Minneapolis,MN,55415,55440,0
Minneapolis,MN,55415,55441,0
Minneapolis,MN,55415,55441,3.8
Minneapolis,MN,55415,55441,8.3
Minneapolis,MN,55415,55442,0
Minneapolis,MN,55415,55442,9.7
Minneapolis,MN,55415,55443,0
Minneapolis,MN,55415,55443,10.1
Minneapolis,MN,55415,55444,0
Minneapolis,MN,55415,55444,9.4
Minneapolis,MN,55415,55445,0
Minneapolis,MN,55415,55445,11.3
Minneapolis,MN,55415,55446,0
Minneapolis,MN,55415,55446,11.7
Minneapolis,MN,55415,55447,0
Minneapolis,MN,55415,55447,11.6
Minneapolis,MN,55415,55448,0
Minneapolis,MN,55415,55448,14.8
Minneapolis,MN,55415,55449,0
Minneapolis,MN,55415,55449,13.8
Minneapolis,MN,55415,55450,0
Minneapolis,MN,55415,55450,6.8
Minneapolis,MN,55415,55454,0
Minneapolis,MN,55415,55454,0.8
Minneapolis,MN,55415,55455,0
Minneapolis,MN,55415,55455,1.2
Minneapolis,MN,55415,55458,0
Minneapolis,MN,55415,55459,0
Minneapolis,MN,55415,55472,0
Minneapolis,MN,55415,55474,0
Minneapolis,MN,55415,55479,0
Minneapolis,MN,55415,55480,0
Minneapolis,MN,55415,55487,0
Minneapolis,MN,55415,55488,0
Minneapolis,MN,55415,56011,29
Chicago,IL,60604,60004,22.3
Chicago,IL,60604,60005,22.3
Chicago,IL,60604,60006,22.3
Chicago,IL,60604,60007,18.9
Chicago,IL,60604,60008,22.9
Hartford,CT,6106,6001,9.2
Hartford,CT,6106,6001,9.8
Chicago,IL,60604,60010,24.3
Chicago,IL,60604,60015,23.7
Chicago,IL,60604,60016,15.9
Chicago,IL,60604,60016,17.9
Chicago,IL,60604,60017,15.9
Chicago,IL,60604,60018,15.9
Chicago,IL,60604,60018,16.3
Hartford,CT,6106,6002,6
Hartford,CT,6106,6002,6.1
Chicago,IL,60604,60022,18.8
Chicago,IL,60604,60022,19.3
Chicago,IL,60604,60025,16.7
Chicago,IL,60604,60025,16.9
Chicago,IL,60604,60026,16.7
Chicago,IL,60604,60029,15
Chicago,IL,60604,60035,23
Chicago,IL,60604,60038,26
Chicago,IL,60604,60040,24.5
Chicago,IL,60604,60043,15.2
Chicago,IL,60604,60043,15.6
Chicago,IL,60604,60045,27.6
Chicago,IL,60604,60047,27.4
Chicago,IL,60604,60053,13.7
Chicago,IL,60604,60053,14.1
Chicago,IL,60604,60056,19.4
Hartford,CT,6106,6006,6.3
Chicago,IL,60604,60061,29
Chicago,IL,60604,60062,19.9
Chicago,IL,60604,60065,19.9
Chicago,IL,60604,60067,26
Chicago,IL,60604,60068,13.5
Chicago,IL,60604,60068,14.4
Chicago,IL,60604,60069,26.4
Chicago,IL,60604,60070,21.1
Chicago,IL,60604,60074,26
Chicago,IL,60604,60076,12.2
Chicago,IL,60604,60076,12.3
Chicago,IL,60604,60077,12.3
Chicago,IL,60604,60077,12.7
Chicago,IL,60604,60078,26
Chicago,IL,60604,60089,25.8
Chicago,IL,60604,60090,22.4
Chicago,IL,60604,60091,14.7
Chicago,IL,60604,60091,15
Chicago,IL,60604,60091,27.7
Chicago,IL,60604,60093,16.9
Chicago,IL,60604,60093,17
Hartford,CT,6106,6010,13.1
Hartford,CT,6106,6010,15
Chicago,IL,60604,60101,18.1
Chicago,IL,60604,60101,19.6
Chicago,IL,60604,60103,27.5
Chicago,IL,60604,60104,10.6
Chicago,IL,60604,60104,12.8
Chicago,IL,60604,60105,15.4
Chicago,IL,60604,60106,15.4
Chicago,IL,60604,60106,17.5
Chicago,IL,60604,60107,28.1
Chicago,IL,60604,60108,22.2
Hartford,CT,6106,6011,15
Chicago,IL,60604,60116,23.4
Chicago,IL,60604,60126,13.9
Chicago,IL,60604,60126,16.2
Hartford,CT,6106,6013,10.9
Hartford,CT,6106,6013,12.9
Hartford,CT,6106,6013,14.3
Chicago,IL,60604,60130,7.3
Chicago,IL,60604,60130,9.5
Chicago,IL,60604,60131,12
Chicago,IL,60604,60131,13.3
Chicago,IL,60604,60133,26
Chicago,IL,60604,60137,20.2
Chicago,IL,60604,60137,21.4
Chicago,IL,60604,60138,20.2
Chicago,IL,60604,60139,21.4
Chicago,IL,60604,60141,10.9
Chicago,IL,60604,60143,19.4
Chicago,IL,60604,60148,17.8
Chicago,IL,60604,60153,8.9
Chicago,IL,60604,60153,11.1
Chicago,IL,60604,60154,11.1
Chicago,IL,60604,60154,13.3
Chicago,IL,60604,60155,11.1
Chicago,IL,60604,60155,11.8
Chicago,IL,60604,60157,20.7
Chicago,IL,60604,60159,24.7
Hartford,CT,6106,6016,10.5
Hartford,CT,6106,6016,11.8
Hartford,CT,6106,6016,13.7
Chicago,IL,60604,60160,10.7
Chicago,IL,60604,60160,12
Chicago,IL,60604,60161,10.7
Chicago,IL,60604,60162,11.7
Chicago,IL,60604,60162,14.1
Chicago,IL,60604,60163,12.5
Chicago,IL,60604,60163,14.6
Chicago,IL,60604,60164,10.7
Chicago,IL,60604,60164,14.1
Chicago,IL,60604,60165,13.1
Chicago,IL,60604,60168,24.7
Chicago,IL,60604,60169,24.3
Chicago,IL,60604,60171,9.5
Chicago,IL,60604,60171,11.4
Chicago,IL,60604,60172,23.1
Chicago,IL,60604,60173,24.7
Chicago,IL,60604,60176,12
Chicago,IL,60604,60176,13.7
Chicago,IL,60604,60179,24.3
Chicago,IL,60604,60181,15.7
Chicago,IL,60604,60181,18
Chicago,IL,60604,60185,27.7
Chicago,IL,60604,60186,27.7
Chicago,IL,60604,60187,22.6
Chicago,IL,60604,60188,23.4
Chicago,IL,60604,60189,22.6
Hartford,CT,6106,6019,11.8
Hartford,CT,6106,6019,12.3
Chicago,IL,60604,60190,25.1
Chicago,IL,60604,60191,17.3
Chicago,IL,60604,60191,18.9
Chicago,IL,60604,60192,24.3
Chicago,IL,60604,60193,24.7
Chicago,IL,60604,60194,24.7
Chicago,IL,60604,60195,24.7
Chicago,IL,60604,60196,24.7
Hartford,CT,6106,6020,13.7
Chicago,IL,60604,60201,12.5
Chicago,IL,60604,60201,12.9
Chicago,IL,60604,60202,11
Chicago,IL,60604,60202,12.5
Chicago,IL,60604,60203,12.5
Chicago,IL,60604,60203,12.7
Chicago,IL,60604,60204,12.5
Chicago,IL,60604,60208,12.5
Hartford,CT,6106,6022,13.2
Hartford,CT,6106,6023,9.4
Hartford,CT,6106,6026,12.4
Hartford,CT,6106,6026,13.1
Hartford,CT,6106,6029,15.6
Hartford,CT,6106,6029,16.9
Chicago,IL,60604,60290,0
Hartford,CT,6106,6030,8.4
Chicago,IL,60604,60301,6.3
Chicago,IL,60604,60301,8.7
Chicago,IL,60604,60302,6.3
Chicago,IL,60604,60302,8.4
Chicago,IL,60604,60304,6.3
Chicago,IL,60604,60304,8.3
Chicago,IL,60604,60305,7.9
Chicago,IL,60604,60305,9.8
Hartford,CT,6106,6032,7.1
Hartford,CT,6106,6032,8.4
Hartford,CT,6106,6033,7
Hartford,CT,6106,6033,8.7
Hartford,CT,6106,6034,8.4
Hartford,CT,6106,6035,14.6
Hartford,CT,6106,6035,15.6
Hartford,CT,6106,6037,9.6
Hartford,CT,6106,6037,12
